#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B3D979
#Date Time: 2023-04-20 15:52:30.063
#Sample rate: 1.20482e+06Hz
#Samples: 8192
#Trigger: Source: Wavegen C1 Condition: Rising
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 50 mV/div Offset: 5 mV Attenuation: 1 X Sample Mode: Average
#Ref 1: Range: 500 mV/div Offset: 0 V
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1.9 kHz
#Period: 526.315789 us
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

#Time (s),Channel 1 (V),Channel 2 (V),Ref 1 (V)
-0.001092133360995851,-0.6707297266179312,-0.1500729760990945,-0.2392535251636112
-0.00109130336099585,-0.6751222016523134,-0.1500729760990945,-0.2351989328241814
-0.001090473360995851,-0.6781631459068858,-0.1500729760990945,-0.2304685750948467
-0.001089643360995851,-0.6791767939917432,-0.152090823628441,-0.2267518654503693
-0.001088813360995851,-0.6815419728564106,-0.1517545157068832,-0.2210078596361772
-0.00108798336099585,-0.6849207998059355,-0.1524271315499987,-0.2179669153816048
-0.001087153360995851,-0.6882996267554602,-0.1517545157068832,-0.2122229095674126
-0.001086323360995851,-0.6906648056201276,-0.152090823628441,-0.2095198480077928
-0.00108549336099585,-0.6926921017898425,-0.1517545157068832,-0.2041137248885531
-0.00108466336099585,-0.6957330460444149,-0.1524271315499987,-0.2010727806339807
-0.001083833360995851,-0.6957330460444149,-0.152090823628441,-0.1960045402096935
-0.001083003360995851,-0.6987739902989872,-0.152090823628441,-0.1905984170904537
-0.00108217336099585,-0.6991118729939396,-0.1514182077853255,-0.1862059420560715
-0.001081343360995851,-0.7014770518586071,-0.1510818998637677,-0.1811377016317842
-0.001080513360995851,-0.7051937615030843,-0.1510818998637677,-0.176069461207497
-0.001079683360995851,-0.7082347057576567,-0.1517545157068832,-0.1699875726983523
-0.00107885336099585,-0.7109377673172765,-0.1514182077853255,-0.1666087457488275
-0.001078023360995851,-0.7122892980970865,-0.1500729760990945,-0.1608647399346353
-0.001077193360995851,-0.7139787115718489,-0.1494003602559791,-0.1554586168153956
-0.001076363360995851,-0.7163438904365163,-0.1497366681775368,-0.1500524936961559
-0.00107553336099585,-0.7163438904365163,-0.1494003602559791,-0.1453221359668211
-0.001074703360995851,-0.7187090693011836,-0.1480551285697481,-0.1419433090172963
-0.001073873360995851,-0.7207363654708985,-0.1470462048050749,-0.1361993032031041
-0.00107304336099585,-0.722425778945661,-0.1460372810404017,-0.1321447108636743
-0.001072213360995851,-0.722425778945661,-0.145700973118844,-0.1260628223545296
-0.001071383360995851,-0.7254667232002333,-0.1463735889619595,-0.1206566992352899
-0.001070553360995851,-0.7285076674548057,-0.1446920493541708,-0.1145748107261453
-0.00106972336099585,-0.7298591982346155,-0.1436831255894976,-0.1128853972513828
-0.001068893360995851,-0.7312107290144255,-0.1426742018248244,-0.1071413914371906
-0.001068063360995851,-0.731548611709378,-0.1409926622170357,-0.1020731510129034
-0.001067233360995851,-0.7335759078790929,-0.140656354295478,-0.09632914519871121
-0.00106640336099585,-0.7342516732689979,-0.1396474305308048,-0.09463973172394879
-0.001065573360995851,-0.7359410867437602,-0.1379658909230161,-0.08957149129966156
-0.001064743360995851,-0.7376305002185226,-0.1369569671583429,-0.08382748548546937
-0.00106391336099585,-0.7386441483033801,-0.1349391196289964,-0.07842136236622965
-0.00106308336099585,-0.7403335617781425,-0.134266503785881,-0.07335312194194242
-0.001062253360995851,-0.7416850925579525,-0.1319123483349768,-0.06828488151765517
-0.001061423360995851,-0.7420229752529049,-0.1302308087271881,-0.06355452378832042
-0.00106059336099585,-0.7430366233377623,-0.1292218849625149,-0.05949993144889064
-0.00105976336099585,-0.7440502714226198,-0.1275403453547263,-0.05612110449936582
-0.001058933360995851,-0.7447260368125248,-0.1261951136684953,-0.05206651215993603
-0.001058103360995851,-0.7457396848973822,-0.1245135740607066,-0.04564674095583886
-0.00105727336099585,-0.7474290983721447,-0.1241772661391489,-0.03990273514164666
-0.001056443360995851,-0.748442746457002,-0.122832034452918,-0.03517237741231191
-0.001055613360995851,-0.749794277236812,-0.1198052631588984,-0.03077990237792964
-0.001054783360995851,-0.7514836907115744,-0.1174511077079942,-0.02638742734354737
-0.00105395336099585,-0.7521594561014794,-0.1171147997864365,-0.0219949523091651
-0.001053123360995851,-0.7528352214913844,-0.1154332601786478,-0.01726459457983035
-0.001052293360995851,-0.7545246349661467,-0.1127427968061859,-0.01185847146059063
-0.00105146336099585,-0.7558761657459567,-0.1107249492768395,-0.007128113731255881
-0.00105063336099585,-0.7555382830510042,-0.1083707938259353,-0.002735638696873611
-0.001049803360995851,-0.7565519311358616,-0.1076981779828199,0.004697780592081
-0.001048973360995851,-0.7568898138308141,-0.1060166383750312,0.008076607541605822
-0.00104814336099585,-0.7585792273055766,-0.1023172512378961,0.01314484796589306
-0.001047313360995851,-0.7589171100005291,-0.1002994037085497,0.01787520569522781
-0.001046483360995851,-0.7592549926954815,-0.09861786410076101,0.02260556342456256
-0.001045653360995851,-0.7612822888651964,-0.09693632449297235,0.0276738038488498
-0.00104482336099585,-0.7616201715601489,-0.09424586112051045,0.03375569235799447
-0.001043993360995851,-0.7606065234752915,-0.09189170566960631,0.0391618154772342
-0.001043163360995851,-0.7626338196450063,-0.08953755021870216,0.04524370398637888
-0.001042333360995851,-0.7639853504248163,-0.08751970268935574,0.04760888285104625
-0.00104150336099585,-0.7643232331197688,-0.0851655472384516,0.05402865405514341
-0.001040673360995851,-0.7656747638995787,-0.08281139178754746,0.05977265986933561
-0.001039843360995851,-0.7660126465945312,-0.08012092841508556,0.06585454837848029
-0.00103901336099585,-0.7660126465945312,-0.07810308088573917,0.06821972724314766
-0.00103818336099585,-0.7666884119844362,-0.07608523335639275,0.07430161575229235
-0.001037353360995851,-0.7670262946793887,-0.07406738582704633,0.0790319734816271
