#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B3D979
#Date Time: 2023-04-20 14:52:00.448
#Sample rate: 1.20482e+06Hz
#Samples: 8192
#Trigger: Source: Wavegen C1 Condition: Rising
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Ref 1: Range: 500 mV/div Offset: 0 V
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1.9 kHz
#Period: 526.315789 us
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

#Time (s),Channel 1 (V),Channel 2 (V),Ref 1 (V)
-0.00435569336099585,1.525169907878248,1.096134282004669,-0.5082081503457883
-0.004354863360995851,1.518750136674154,1.097815821612457,-0.5105733292104545
-0.004354033360995851,1.515033427029677,1.098488437455573,-0.5105733292104545
-0.004353203360995851,1.505234828876059,1.101851516671149,-0.5122627426852162
-0.004352373360995851,1.501180236536625,1.104205672122054,-0.5126006253801695
-0.004351543360995851,1.494084699942623,1.105214595886728,-0.5142900388549319
-0.00435071336099585,1.488340694128426,1.107905059259191,-0.5136142734650275
-0.00434988336099585,1.478542095974803,1.110259214710095,-0.5149658042448377
-0.004349053360995851,1.471784442075759,1.11227706223944,-0.5159794523296942
-0.004348223360995851,1.465026788176713,1.114294909768786,-0.5163173350246466
-0.004347393360995851,1.456241838107949,1.117321681062805,-0.5163173350246467
-0.004346563360995851,1.4501599495988,1.119003220670595,-0.5149658042448368
-0.00434573336099585,1.442726530309842,1.121693684043057,-0.5166552177195984
-0.00434490336099585,1.435968876410794,1.12270260780773,-0.514965804244838
-0.004344073360995851,1.432252166766319,1.123375223650845,-0.5173309831095042
-0.004343243360995851,1.420426272442992,1.127747226631092,-0.5183446311943607
-0.004342413360995851,1.412654970459078,1.130437690003556,-0.518682513889314
-0.004341583360995851,1.4025184896105,1.13312815337602,-0.5173309831095042
-0.004340753360995851,1.394071422236683,1.135482308826925,-0.5173309831095049
-0.00433992336099585,1.3825834106083,1.139181695964059,-0.5186825138893142
-0.004339093360995851,1.375149991319349,1.140863235571848,-0.5190203965842666
-0.004338263360995851,1.370419633590014,1.142544775179636,-0.5169931004145517
-0.004337433360995851,1.361634683521254,1.144898930630539,-0.5163173350246471
-0.004336603360995851,1.352849733452485,1.147589394003002,-0.5159794523296942
-0.004335773360995851,1.347105727638293,1.149270933610791,-0.5136142734650269
-0.00433494336099585,1.333928302535142,1.153306628669485,-0.5142900388549317
-0.004334113360995851,1.324467587076481,1.155660784120387,-0.5139521561599795
-0.004333283360995851,1.316358402397617,1.158014939571292,-0.512262742685217
-0.004332453360995851,1.304532508074286,1.161714326708425,-0.512262742685217
-0.004331623360995851,1.297099088785329,1.163395866316215,-0.5126006253801694
-0.004330793360995851,1.284935311767036,1.167095253453351,-0.510235446515502
-0.00432996336099585,1.280880719427603,1.168440485139583,-0.5092217984306427
-0.00432913336099585,1.273447300138637,1.170458332668933,-0.5051672060912155
-0.004328303360995851,1.257566813475885,1.175502951492294,-0.5058429714811198
-0.004327473360995851,1.249457628797033,1.176848183178524,-0.5051672060912155
-0.004326643360995851,1.232563494049409,1.180883878237216,-0.5038156753114056
-0.004325813360995851,1.222089130505875,1.18357434160968,-0.5044914407013099
-0.004324983360995851,1.213979945827013,1.185592189139028,-0.502802027226547
-0.00432415336099585,1.20891170540272,1.18828265251149,-0.5017883791416901
-0.004323323360995851,1.190666039875294,1.193327271334854,-0.5017883791416901
-0.004322493360995851,1.174109787822622,1.196690350550432,-0.5000989656669276
-0.004321663360995851,1.164311189669005,1.198035582236662,-0.4987474348871182
-0.004320833360995851,1.150120116480996,1.202407585216913,-0.4963822560224502
-0.004320003360995851,1.139307870242517,1.204089124824702,-0.4970580214123552
-0.00431917336099585,1.126806210529269,1.20745220404028,-0.4963822560224496
-0.004318343360995851,1.114642433510985,1.210478975334299,-0.4950307252426403
-0.004317513360995851,1.102140773797744,1.213169438706761,-0.4933413117678779
-0.004316683360995851,1.091328527559269,1.216532517922337,-0.4923276636830209
-0.004315853360995851,1.077475337066218,1.219222981294799,-0.4913140155981635
-0.004315023360995851,1.06497367735297,1.222922368431935,-0.4886109540385432
