822	7.040250	-0.553272	850.75
823	7.045068	-0.552663	851.61
824	7.043869	-0.553215	852.46
825	7.050700	-0.553484	853.12
826	7.059647	-0.553222	853.91
827	7.059859	-0.552684	854.76
828	7.063277	-0.553235	856.08
829	7.063534	-0.553618	857.00
830	7.066728	-0.554106	857.66
831	7.069059	-0.554368	858.38
832	7.071249	-0.554714	859.30
833	7.079089	-0.553671	860.03
834	7.077728	-0.553860	860.62
835	7.079109	-0.554281	861.28
836	7.088630	-0.554519	862.07
837	7.098567	-0.554318	862.92
838	7.096409	-0.554106	863.71
839	7.090925	-0.554194	864.30
840	7.097095	-0.555058	865.02
841	7.100847	-0.554916	865.81
842	7.102680	-0.555095	866.60
843	7.115877	-0.555015	867.39
844	7.113496	-0.555332	867.92
845	7.115725	-0.555415	868.51
846	7.121186	-0.556165	869.17
847	7.124083	-0.555943	869.83
848	7.131092	-0.555735	870.29
849	7.136952	-0.555710	870.88
850	7.143289	-0.555826	871.54
851	7.140817	-0.555654	872.26
852	7.151686	-0.556140	872.85
853	7.139582	-0.557373	873.44
854	7.145470	-0.556758	874.10
855	7.158384	-0.556505	874.89
856	7.159131	-0.556320	875.68
857	7.159774	-0.557521	876.07
858	7.165029	-0.556221	876.86
859	7.170058	-0.556298	877.65
860	7.174371	-0.557031	878.44
861	7.174516	-0.556812	879.10
862	7.180650	-0.557745	879.76
863	7.183201	-0.557092	880.74
864	7.190418	-0.557297	881.60
865	7.198489	-0.558043	882.45
866	7.193924	-0.557992	882.98
867	7.198368	-0.558353	883.64
868	7.206409	-0.557725	884.36
869	7.201520	-0.557897	885.28
870	7.215688	-0.557842	886.14
871	7.215323	-0.557730	886.66
872	7.216814	-0.558620	887.32
873	7.225729	-0.558269	888.31
874	7.235096	-0.558102	889.16
875	7.233170	-0.558862	889.82
876	7.229344	-0.559288	890.35
877	7.243102	-0.558707	891.14
878	7.237415	-0.558752	891.92
879	7.240926	-0.559516	892.52
880	7.247385	-0.558826	893.11
881	7.249419	-0.560414	893.77
882	7.253005	-0.559768	894.62
883	7.259860	-0.560049	895.48
884	7.264261	-0.560164	896.13
885	7.265569	-0.560159	896.66
886	7.269002	-0.559023	897.58
887	7.278873	-0.559779	898.63
888	7.282444	-0.559557	899.49
889	7.290051	-0.560214	900.15
890	7.284315	-0.559226	900.67
891	7.291413	-0.560558	901.79
892	7.300358	-0.561103	902.71
893	7.305756	-0.560231	903.70
894	7.311791	-0.560551	904.36
895	7.313733	-0.560420	905.14
896	7.315595	-0.560923	906.33
897	7.322416	-0.560585	907.25
898	7.322218	-0.560278	907.97
899	7.324168	-0.560510	908.76
900	7.327063	-0.560640	909.95
901	7.331701	-0.561643	911.20
902	7.332313	-0.561888	912.25
903	7.339281	-0.562471	913.10
904	7.348101	-0.562053	914.35
905	7.347851	-0.561560	915.60
906	7.346757	-0.561027	916.72
907	7.358154	-0.561376	917.64
908	7.360986	-0.562043	918.76
909	7.362653	-0.561147	919.88
910	7.366615	-0.561763	921.06
911	7.372196	-0.562248	922.05
912	7.378347	-0.562596	923.03
913	7.376137	-0.562789	924.02
914	7.383504	-0.562367	925.14
915	7.382538	-0.563800	926.13
916	7.393721	-0.563147	927.05
917	7.392161	-0.563449	927.90
918	7.399686	-0.562496	928.89
919	7.407762	-0.563167	929.94
920	7.404744	-0.563082	930.99
921	7.406881	-0.564126	931.78
922	7.417332	-0.563985	932.70
923	7.418071	-0.563506	933.82
924	7.417786	-0.563811	934.94
925	7.425240	-0.564739	935.79
926	7.424484	-0.564632	936.45
927	7.434284	-0.564929	937.37
928	7.433443	-0.564140	938.42
929	7.435802	-0.563741	939.28
930	7.440630	-0.564072	940.07
931	7.451966	-0.564812	940.86
932	7.456462	-0.563660	941.91
933	7.455103	-0.563450	943.03
934	7.460184	-0.564789	943.95
935	7.467906	-0.564287	944.80
936	7.471745	-0.564656	945.86
937	7.479393	-0.564329	947.04
938	7.482132	-0.564750	947.96
939	7.480793	-0.564960	948.75
940	7.483921	-0.565314	949.54
941	7.486763	-0.565550	950.46
942	7.492060	-0.565435	951.58
943	7.488870	-0.565193	952.30
944	7.495923	-0.565458	952.89
945	7.507521	-0.565385	953.82
946	7.503975	-0.566356	954.67
947	7.508374	-0.566998	955.59
948	7.513642	-0.565817	956.25
949	7.518660	-0.565774	956.97
950	7.522598	-0.566238	957.83
951	7.521824	-0.565778	958.95
952	7.534509	-0.564587	959.60
953	7.531256	-0.565703	960.19
954	7.532823	-0.565808	961.05
955	7.538120	-0.566891	961.84
956	7.544332	-0.566548	962.63
957	7.555700	-0.567549	963.09
958	7.555285	-0.567302	963.75
959	7.558257	-0.567309	964.54
960	7.568481	-0.567066	965.39
961	7.565351	-0.567758	965.92
962	7.566363	-0.567362	966.44
963	7.570228	-0.567612	967.30
964	7.577349	-0.567645	968.02
965	7.580620	-0.568253	968.74
966	7.581990	-0.568368	969.40
967	7.585691	-0.568697	969.86
968	7.584829	-0.568038	970.72
969	7.594500	-0.568071	971.57
970	7.588758	-0.568930	972.30
971	7.597607	-0.569748	972.76
972	7.607980	-0.568978	973.55
973	7.609304	-0.568713	974.40
974	7.609806	-0.569265	975.12
975	7.615660	-0.569223	975.78
976	7.621549	-0.569421	976.11
977	7.630851	-0.569748	976.83
978	7.623283	-0.569862	977.62
979	7.639059	-0.570086	978.15
980	7.643646	-0.570007	978.74
981	7.648433	-0.570383	979.33
982	7.645044	-0.569983	980.12
983	7.651456	-0.570185	980.85
984	7.653864	-0.570361	981.31
985	7.659132	-0.570790	981.70
986	7.659050	-0.570858	982.16
987	7.666383	-0.571047	982.89
988	7.671983	-0.571212	983.41
989	7.668205	-0.570721	983.81
990	7.675239	-0.570525	984.27
991	7.681144	-0.569421	984.79
992	7.680669	-0.570563	985.32
993	7.684105	-0.570707	985.65
994	7.688973	-0.570632	985.91
995	7.693064	-0.570905	986.31
996	7.697037	-0.571522	986.83
997	7.698141	-0.571709	987.10
998	7.705106	-0.571866	987.29
999	7.707245	-0.572074	987.16
1000	7.719307	-0.572444	987.56
1001	7.718862	-0.572535	987.82
1002	7.723306	-0.571759	987.88
1003	7.734105	-0.572728	987.82
1004	7.727098	-0.573231	987.88
1005	7.728260	-0.572659	988.08
1006	7.730847	-0.572970	988.08
1007	7.731893	-0.573401	987.88
1008	7.739534	-0.573149	987.82
1009	7.744012	-0.573405	987.75
1010	7.749269	-0.574106	987.88
1011	7.747071	-0.573241	987.56
1012	7.753796	-0.574137	987.29
1013	7.768535	-0.573361	987.03
1014	7.768758	-0.573907	986.83
1015	7.764783	-0.574207	986.50
1016	7.776914	-0.574176	985.91
1017	7.776195	-0.574014	985.25
1018	7.782286	-0.574621	984.79
1019	7.784041	-0.574674	984.20
1020	7.782993	-0.574194	983.28
1021	7.792059	-0.575666	982.03
1022	7.788356	-0.573731	980.91
1023	7.791579	-0.575014	979.66
1024	7.788538	-0.574908	978.15
1025	7.807819	-0.573016	976.37
1026	7.800512	-0.573564	974.07
1027	7.804879	-0.574297	971.70
1028	7.803375	-0.575249	969.14
1029	7.808527	-0.575153	965.85
1030	7.806624	-0.575548	960.85
1031	7.803589	-0.575243	954.08
1032	7.815882	-0.574949	946.78
1033	7.815536	-0.574547	938.95
1034	7.812288	-0.574899	930.86
1035	7.810422	-0.575160	921.78
1036	7.807520	-0.574735	912.05
1037	7.807017	-0.576252	901.40
1038	7.812562	-0.574707	889.16
1039	7.805646	-0.575095	875.09
1040	7.805604	-0.574889	859.30
1041	7.801784	-0.573714	840.76
1042	7.799812	-0.574551	820.23
1043	7.800974	-0.574918	796.82
1044	7.797698	-0.575422	769.26
1045	7.784821	-0.575804	735.98
1046	7.769275	-0.574603	692.57
1047	7.767095	-0.575097	624.57
1048	7.643963	-0.578382	1.13
1049	7.652456	-0.422740	0.00
1050	7.621991	-0.205993	0.00
1051	7.603716	-0.204785	0.00
1052	7.591863	-0.203199	0.00
1053	7.584899	-0.203883	0.00
1054	7.574603	-0.204275	0.00
