#Time (s),Channel 1 (V),Channel 2 (V)
0.002674875,-0.4426589075250055,-2.379088908355779
0.002676125,-0.4450240863896729,-2.381779371728241
0.002677375,-0.4470513825593878,-2.382788295492914
0.002678625,-0.4487407960341502,-2.38480614302226
0.002679875,-0.4497544441190077,-2.38480614302226
0.002681125,-0.452119622983675,-2.386487682630049
0.002682375,-0.4541469191533899,-2.38783291431628
0.002683625,-0.4551605672382474,-2.389514453924069
0.002684875,-0.4578636287978672,-2.390523377688742
0.002686125,-0.4595530422726297,-2.392541225218088
0.002687375,-0.4605666903574871,-2.392541225218088
0.002688625,-0.4622561038322495,-2.393550148982762
0.002689875,-0.462593986527202,-2.394559072747434
0.002691125,-0.4639455173070119,-2.395904304433666
0.002692375,-0.4659728134767268,-2.397249536119896
0.002693625,-0.4683379923413942,-2.39825845988457
0.002694875,-0.4700274058161566,-2.398594767806127
0.002696125,-0.4700274058161566,-2.399603691570801
0.002697375,-0.471716819290919,-2.400948923257031
0.002698625,-0.4734062327656814,-2.401285231178589
0.002699875,-0.4750956462404439,-2.404312002472609
0.002701125,-0.4757714116303488,-2.403303078707936
0.002702375,-0.4764471770202538,-2.403639386629493
0.002703625,-0.4788123558849212,-2.404648310394167
0.002704875,-0.4788123558849212,-2.405993542080398
0.002706125,-0.4791502385798737,-2.407002465845071
0.002707375,-0.4805017693596836,-2.406666157923513
0.002708625,-0.4811775347495885,-2.407338773766629
0.002709875,-0.4828669482243509,-2.409692929217533
0.002711125,-0.4828669482243509,-2.40868400545286
0.002712375,-0.4832048309193034,-2.409692929217533
0.002713625,-0.4852321270890183,-2.410701852982206
0.002714875,-0.4869215405637807,-2.411038160903764
0.002716125,-0.4869215405637807,-2.411710776746879
0.002717375,-0.4882730713435907,-2.412047084668437
0.002718625,-0.4892867194284481,-2.413392316354668
0.002719875,-0.4889488367334956,-2.414064932197783
0.002721125,-0.4889488367334956,-2.414401240119341
0.002722375,-0.4899624848183531,-2.414064932197783
0.002723625,-0.4930034290729254,-2.415073855962456
0.002724875,-0.4930034290729254,-2.416419087648687
0.002726125,-0.4930034290729254,-2.415410163884014
0.002727375,-0.4940170771577829,-2.416755395570245
0.002728625,-0.4926655463779729,-2.415746471805572
0.002729875,-0.4946928425476878,-2.417428011413361
0.002731125,-0.4957064906325453,-2.418100627256476
0.002732375,-0.4953686079375928,-2.417764319334919
0.002733625,-0.4967201387174027,-2.418773243099591
0.002734875,-0.4957064906325453,-2.418773243099591
0.002736125,-0.4960443733274977,-2.417764319334919
0.002737375,-0.4980716694972127,-2.419445858942707
0.002738625,-0.4977337868022602,-2.419782166864265
0.002739875,-0.4967201387174027,-2.419109551021149
0.002741125,-0.4980716694972127,-2.418773243099591
0.002742375,-0.4994232002770226,-2.418773243099591
0.002743625,-0.4987474348871176,-2.419109551021149
0.002744875,-0.4987474348871176,-2.419445858942707
0.002746125,-0.4967201387174027,-2.419445858942707
0.002747375,-0.4977337868022602,-2.418773243099591
0.002748625,-0.4987474348871176,-2.418773243099591
0.002749875,-0.4987474348871176,-2.418436935178034
0.002751125,-0.4994232002770226,-2.420118474785823
0.002752375,-0.4997610829719751,-2.42045478270738
0.002753625,-0.4997610829719751,-2.42045478270738
0.002754875,-0.4984095521921652,-2.419445858942707
0.002756125,-0.4960443733274977,-2.417428011413361
0.002757375,-0.4987474348871176,-2.417091703491803
0.002758625,-0.4980716694972127,-2.418100627256476
0.002759875,-0.4967201387174027,-2.417764319334919
0.002761125,-0.4977337868022602,-2.417091703491803
0.002762375,-0.4977337868022602,-2.417764319334919
0.002763625,-0.4963822560224502,-2.417091703491803
0.002764875,-0.4957064906325453,-2.41608277972713
0.002766125,-0.4973959041073077,-2.417091703491803
0.002767375,-0.4960443733274977,-2.417091703491803
0.002768625,-0.4953686079375928,-2.415746471805572
0.002769875,-0.4946928425476878,-2.414401240119341
0.002771125,-0.4933413117678779,-2.414064932197783
0.002772375,-0.4940170771577829,-2.414401240119341
0.002773625,-0.4926655463779729,-2.414401240119341
0.002774875,-0.4926655463779729,-2.414064932197783
0.002776125,-0.4923276636830204,-2.41305600843311
0.002777375,-0.4923276636830204,-2.412047084668437
0.002778625,-0.4909761329032105,-2.412383392589994
0.002779875,-0.490638250208258,-2.411038160903764
0.002781125,-0.4886109540385432,-2.41002923713909
0.002782375,-0.4889488367334956,-2.410701852982206
0.002783625,-0.4889488367334956,-2.409692929217533
0.002784875,-0.4855700097839708,-2.407002465845071
0.002786125,-0.4848942443940658,-2.40565723415884
0.002787375,-0.4852321270890183,-2.407338773766629
0.002788625,-0.4842184790041609,-2.40565723415884
0.002789875,-0.4835427136142559,-2.40565723415884
0.002791125,-0.4825290655293984,-2.404312002472609
0.002792375,-0.480839652054636,-2.403303078707936
0.002793625,-0.4811775347495885,-2.402966770786378
0.002794875,-0.4794881212748261,-2.401957847021705
0.002796125,-0.4794881212748261,-2.400612615335474
0.002797375,-0.4781365904950162,-2.400612615335474
0.002798625,-0.4754335289353963,-2.397922151963012
0.002799875,-0.4737441154606339,-2.397249536119896
0.002801125,-0.4727304673757765,-2.396913228198339
0.002802375,-0.4730683500707289,-2.397249536119896
0.002803625,-0.4730683500707289,-2.394559072747434
0.002804875,-0.4693516404262517,-2.394222764825877
0.002806125,-0.4686758750363467,-2.393550148982762
0.002807375,-0.4676622269514892,-2.391868609374973
0.002808625,-0.4646212826969169,-2.389850761845626
0.002809875,-0.463269751917107,-2.388841838080953
0.002811125,-0.463269751917107,-2.388169222237837
0.002812375,-0.4598909249675822,-2.386487682630049
0.002813625,-0.4592151595776772,-2.385142450943818
0.002814875,-0.4585393941877722,-2.384133527179145
0.002816125,-0.4575257461029147,-2.383797219257587
0.002817375,-0.4544848018483424,-2.380770447963568
0.002818625,-0.4524575056786275,-2.381106755885125
0.002819875,-0.4517817402887226,-2.379425216277336
0.002821125,-0.4500923268139602,-2.377071060826432
0.002822375,-0.4487407960341502,-2.376062137061759
0.002823625,-0.4456998517795779,-2.37438059745397
0.002824875,-0.4456998517795779,-2.374716905375528
0.002826125,-0.4419831421351006,-2.371353826159951
0.002827375,-0.4406316113552907,-2.370681210316835
0.002828625,-0.4389421978805282,-2.368663362787489
0.002829875,-0.4362391363209084,-2.366645515258142
0.002831125,-0.4348876055410985,-2.364291359807238
0.002832375,-0.4342118401511935,-2.36395505188568
0.002833625,-0.4315087785915736,-2.363282436042565
0.002834875,-0.4294814824218587,-2.359919356826988
0.002836125,-0.4284678343370013,-2.35958304890543
0.002837375,-0.4261026554723339,-2.357565201376084
0.002838625,-0.4250890073874765,-2.356892585532968
0.002839875,-0.4223859458278566,-2.355883661768295
0.002841125,-0.4203586496581417,-2.352856890474275
0.002842375,-0.4166419400136644,-2.350166427101814
0.002843625,-0.4152904092338545,-2.34915750333714
0.002844875,-0.4132631130641396,-2.346803347886236
0.002846125,-0.4105600515045197,-2.343440268670659
0.002847375,-0.4088706380297573,-2.344449192435332
0.002848625,-0.4081948726398524,-2.342431344905985
0.002849875,-0.4048160456903275,-2.340749805298197
0.002851125,-0.4007614533508977,-2.336377802317946
0.002852375,-0.3994099225710878,-2.336377802317946
0.002853625,-0.3973826264013729,-2.3343599547886
0.002854875,-0.3943416821468006,-2.330996875573023
0.002856125,-0.3919765032821332,-2.329651643886792
0.002857375,-0.3896113244174658,-2.327633796357445
0.002858625,-0.387584028247751,-2.325952256749657
0.002859875,-0.3858946147729885,-2.32393440922031
0.002861125,-0.3828536705184162,-2.322589177534079
0.002862375,-0.3801506089587963,-2.320235022083175
0.002863625,-0.3781233127890815,-2.317544558710713
0.002864875,-0.3750823685345091,-2.315526711181367
0.002866125,-0.3710277761950793,-2.311827324044232
0.002867375,-0.3700141281102218,-2.311154708201116
0.002868625,-0.366635301160697,-2.308464244828654
0.002869875,-0.3629185915162197,-2.306446397299308
0.002871125,-0.3619049434313623,-2.304764857691519
0.002872375,-0.35886399917679,-2.302747010162173
0.002873625,-0.3564988203121225,-2.299383930946596
0.002874875,-0.3527821106676453,-2.297366083417249
0.002876125,-0.3514305798878353,-2.295348235887903
0.002877375,-0.347713870243358,-2.292657772515441
0.002878625,-0.3453486913786906,-2.290303617064537
0.002879875,-0.3419698644291658,-2.288622077456748
0.002881125,-0.3389289201745935,-2.286940537848959
0.002882375,-0.3365637413099261,-2.28391376655494
0.002883625,-0.3331849143604013,-2.281223303182478
